Speed_kmh,Battery_State_%,Battery_Voltage_V,Driving_Mode,Road_Type,Traffic_Condition,Road_Gradient,Weather_Condition,Temperature_C,Wind,Vehicle_Weight_kg,Passenger_Count,Distance_Travelled_km,Energy_Consumption_kWh
48.59623048514261,24.04811096974438,338.2219267622891,Normal,Highway,Heavy,Descending,3,0.3737772659937359,Medium,2465.5560678827387,40,43.863112549464056,9.357174016426583
119.85515229787856,91.40091352753213,389.8672755563638,Normal,Rural,Heavy,Descending,Rainy,12.5595508477996,Low,2315.777621783633,11,5.041622546651461,9.390801481959898
6.595956820778648,38.1625467425815,324.3963481418563,Sport,Rural,3,Descending,Cloudy,7.895164803776591,High,1915.5787999041577,26,7.636744490825633,4.7343478732875175
69.42501818442378,64.2713952183811,328.5768900219902,Normal,Rural,3,Descending,3,24.20930489057945,Low,2399.6870724996943,35,29.87496680427283,9.652466242846517
9.90865896423326,71.5430525222223,312.2410806686567,Sport,Rural,3,Ascending,3,38.63058414345759,Medium,1645.1706397893106,17,9.58085419374174,5.325221134272877
18.54249959886228,33.49025687080763,375.911909558426,3,Highway,3,Ascending,4,-4.798897883188245,High,2111.205127764229,28,11.456908463146496,6.206564248287614
52.74755301274784,98.09850053607796,359.5549280405853,Normal,Highway,Medium,Ascending,4,35.607096060725155,Low,1422.6582836461837,36,7.198702586765211,5.26184207898295
61.25521576157296,59.05247648698472,360.9066169254498,Normal,Highway,Heavy,Flat,4,14.495036637572165,Medium,2363.974389575835,46,47.22187735733247,8.66786529473564
31.05508900374288,24.611415647791475,321.8470431019464,3,Rural,Heavy,Ascending,4,24.880347817044463,Medium,1522.4651948552046,15,6.333766543283227,6.287854179883204
37.97485570492994,94.98096358222725,365.1168389127084,3,Rural,Heavy,Flat,Rainy,33.296216478016326,Low,2433.7422651146844,39,46.57346991731836,9.541203939189243
10.436042430711968,66.90142745546144,376.5458447246864,3,Highway,Medium,Descending,Cloudy,20.805639750495597,Medium,1222.0888945517222,23,16.37722919166589,4.923472836923898
36.38637406131007,75.93545583851011,335.78885307256894,Sport,Rural,3,Flat,Cloudy,-0.6209677763897945,Medium,2086.38796575732,34,41.09581855374958,7.947843536744919
115.9870127256653,62.01406319473793,380.1347143961712,Sport,3,Medium,Flat,4,1.3267829068690258,Low,1395.0730206120234,51,47.50487871741704,12.330816836872412
113.3648858006978,86.7790363821574,334.8790588532021,Normal,Rural,Medium,Descending,Rainy,30.51760190437845,Medium,2202.0549138410342,46,26.010961779857787,11.663264846926683
40.1853948164382,22.65067697545687,375.8138461509288,3,Rural,Heavy,Descending,Rainy,5.3094204149904805,Low,1839.47770938162,61,38.53158902157147,8.983849614274803
68.5024723534514,41.47026922217182,303.3730107457719,Normal,Rural,Medium,Descending,Rainy,20.606692725959523,High,2382.545328333419,28,13.373922307539797,8.850433101113696
109.15144693331332,57.571868512215374,355.1164601473653,3,Rural,Heavy,Flat,Cloudy,14.263623061545076,Medium,2129.5899726288203,16,19.209913213198774,11.58543573595411
0.742058716907601,26.128289305096803,396.9526560639887,3,Highway,Medium,Descending,4,8.663754226410767,Low,2198.7457852430457,36,27.69403760575779,5.791650778958488
97.28202844051104,76.47253354613267,398.1244600682391,3,3,Heavy,Ascending,Rainy,30.41354038550743,High,1356.623179934246,49,42.53801271613499,12.004134816569264
113.80434633467029,51.49307312445126,328.1752578341741,3,Highway,Heavy,Flat,Rainy,27.90474935011685,Medium,1325.5295734385168,52,31.074828180099757,11.440004874452706
10.959088120026848,41.81343922145152,344.1399091080356,3,Rural,3,Flat,4,24.07489980122468,Low,2305.7250167427096,2,1.2027313182674313,5.498240332917986
19.373722323950524,20.270307744672984,306.2977907986633,Sport,Rural,Heavy,Ascending,Rainy,11.770211579045135,Low,1493.505996657276,15,15.308749822984106,7.275057542915683
115.28955633256264,77.5864249399963,387.33413076046,Normal,Rural,Medium,Flat,Cloudy,5.191164580957809,Medium,2327.024373902932,46,43.26209454194898,11.14967901468255
64.50481723684156,86.70474470982894,356.8572153140214,3,Rural,Heavy,Flat,3,18.215272794916288,Low,1385.2995787209377,12,12.087817414278794,8.430268859161785
1.7035961366068442,51.60324285451988,338.5100678940517,Sport,Rural,Medium,Ascending,Cloudy,31.769684514794665,Low,1600.9866648499524,20,18.45961569543406,5.626304168187632
30.9158398516235,65.13743816266924,311.2770558489153,Sport,3,Heavy,Flat,4,20.90492366728873,Medium,2407.360348038288,24,19.54177468535324,7.137841552728627
53.993240912263154,38.21493007436787,394.6767285496889,3,Highway,3,Ascending,4,38.65628394377479,High,2291.633183005915,13,7.807191444293799,5.547798684390277
83.14906932297212,69.77581170241065,353.02190478209934,3,Rural,3,Flat,Cloudy,-4.305313037192121,Medium,1270.5154370771695,30,17.555621262699347,9.197514638076722
87.97924537641595,20.97099666521604,328.2927929082904,Sport,3,Medium,Descending,3,39.925605162488026,Medium,1782.5267633707126,59,40.88929387702481,10.35256857037429
119.45058155105474,59.09151176790068,335.021513013151,3,Highway,Heavy,Flat,4,26.113407086141013,High,2382.828194786693,57,42.46978403475317,13.559365637868412
34.501343926051085,71.53643854725539,327.0697180922148,Sport,Highway,Medium,Descending,4,32.47033077359493,Low,1219.1851947626485,40,29.086787451005694,6.607964196610035
64.58641222421703,93.45534185837872,360.1809808856981,3,Highway,3,Descending,Cloudy,10.072856549535487,Low,1339.5153327986025,27,33.96910628796117,9.352321721558877
63.9988257431526,50.50686536978274,392.996357578051,Sport,Rural,Medium,Descending,3,17.875359763895,High,2038.7546505592195,32,26.77517790299282,9.022978916500188
48.6774311336685,81.21521623848238,385.6693803326564,3,Rural,Medium,Descending,3,30.864516154794917,Medium,1336.4785277730027,24,2.3092009670805087,6.214537648537133
20.299427261090425,67.81496239548005,346.03808754259774,Sport,3,Heavy,Ascending,3,29.229226256514394,Low,1783.4897264825336,43,34.86457484908435,7.967812044337273
117.2947875820611,94.16096903400644,382.6499362301008,Normal,3,3,Ascending,4,10.031549299567416,High,1860.169616491932,63,49.82788869261808,12.738527907100575
102.39806239999032,51.87021405275445,342.31054812763296,3,Highway,3,Ascending,3,9.598460576071131,High,2318.33028255915,30,11.468383958625372,10.164680892919405
59.79996339530847,45.52762718983904,325.23071407586383,3,Rural,Heavy,Descending,Cloudy,24.8265041310459,Low,2444.608066373122,67,49.109344826784046,10.080149218864618
72.38945072208358,90.9713598955315,398.3415115266428,Sport,Highway,Heavy,Flat,4,37.01466316623976,Medium,1865.9002323317225,60,49.88890267089692,9.303144512108386
27.27132642715948,23.93955211266313,330.3887567970822,3,Highway,Heavy,Descending,3,14.74536958033585,Low,1863.468418216477,20,7.161578813822773,6.5566626415760645
65.25444844700962,30.910831434694146,332.37242309869083,Normal,3,3,Flat,Rainy,10.88238096891472,Medium,2144.833940036442,47,46.31414549655172,10.32857567904955
83.3964159745771,26.59235476672356,398.9692867786522,Normal,Rural,3,Ascending,3,35.26091663062818,Medium,1450.2586016425412,55,33.80907846440968,11.840163023595958
61.82004340639065,87.4487965261122,313.39274931656547,Sport,3,Heavy,Descending,3,25.73752276554613,Low,2423.1161028317165,39,23.371954040298824,9.301260456790544
118.83422047019296,20.848593869625557,376.0533988009695,Sport,Rural,Medium,Ascending,4,12.472419086773709,High,1201.558601789121,21,17.298569802570924,11.728839922290812
73.36099874972714,88.93257243976385,393.58127584827264,3,Highway,3,Ascending,Cloudy,-2.4225696118492457,Medium,1202.3320310939744,46,31.52709952179083,10.00821625823948
44.51684551106028,56.101423629701344,351.1794994275419,Sport,Highway,Heavy,Ascending,Rainy,27.46701724215032,Low,2013.3662703443515,44,42.15505519005361,8.14936496567
92.65824331390056,20.32202230831766,300.252176170282,Normal,Highway,Heavy,Ascending,4,10.8798920810671,Medium,1643.9300999649988,3,1.801707753276391,8.630512502777036
20.45550138979705,52.13161417696335,337.50589441131063,Normal,Rural,Medium,Ascending,3,-1.824521100243812,Medium,1717.5498123874736,23,26.81956733776672,6.303484271785216
46.14189764475199,34.94406728360285,311.1568992384827,3,Highway,Heavy,Ascending,4,22.553008926086957,Medium,1487.8683286145338,40,32.54817281788723,8.174680984363658
41.635074045310304,69.95203899777304,341.6187660933696,Normal,Rural,Medium,Ascending,4,9.535309172222972,High,1730.1431166398386,31,1.377604253950328,6.435954114418804
51.81685141293328,74.34870319373172,379.0026761642285,Sport,Rural,Medium,Flat,Rainy,10.230542873973825,Low,2276.3780864494965,40,44.4649722200089,9.333017203648913
93.81357911144715,59.00220563239999,343.87115488838003,3,3,3,Flat,3,16.56265588365517,Low,2109.024282647372,63,47.59431698145179,11.574234894026583
58.1007638596089,23.2415620351736,343.1925121345923,3,Highway,Heavy,Flat,4,27.28636452978047,High,1323.0498825959874,32,30.663316557242293,8.478817877375871
95.28173403191552,72.49030434937615,355.6789476918847,3,3,3,Ascending,Cloudy,7.434871493633237,Medium,1273.6837902413051,17,5.938353615690919,9.71349856143471
69.1786683767839,87.3631026884417,358.169058474768,Sport,Rural,3,Ascending,Rainy,-1.357433789949456,High,1858.050636719916,40,46.62734434522682,9.857065924704171
41.04833215890664,77.62594218611213,385.6296308798972,3,Highway,3,Flat,4,14.09915746477778,Low,2149.209252376282,36,40.26985415941109,9.315091932235926
97.19744924201667,86.39663351642548,330.8355439228952,3,Highway,Heavy,Ascending,Rainy,-2.5283559597622536,Medium,2063.8357898253435,18,1.5245566297903512,9.41493124607806
28.59476046637099,36.040761884071,382.1671264368016,Normal,Rural,Heavy,Ascending,4,26.37708294514974,Medium,2323.349101818562,51,28.99996563278346,6.38358260933319
26.92595757597546,91.1110351725186,356.5933748692047,Normal,Highway,Heavy,Descending,4,38.16595605651584,High,1373.2440032163452,12,5.815412087342985,4.132681775913472
60.54035088658029,45.77547605183703,330.0529549717147,3,Rural,3,Flat,4,24.644146344165925,Medium,1987.478427941114,10,7.1392131706517565,7.559091377063777
31.30190951545067,21.072385140159284,329.5126044006077,Sport,Highway,Medium,Flat,Cloudy,7.39257023878841,High,2195.818911529004,38,9.706246252277284,7.446323628610268
1.0904441941459586,87.47133170632566,336.11375171057244,Sport,Highway,3,Ascending,Cloudy,3.176607439192157,Low,2419.19302443916,24,19.869805899862754,4.400260312857747
77.79570327585618,95.34570151717814,362.2693242619976,Sport,Rural,Medium,Flat,Cloudy,5.4752607085040434,Medium,1331.1479486001024,51,43.83150475655581,9.697111153557456
61.33125857668776,72.44465579338791,323.0811731359949,Sport,3,Heavy,Ascending,4,4.972450142565469,Low,1511.5344059383222,18,1.650663092401811,6.423153102980698
53.46213773917934,38.51493043707397,392.0333561672268,Normal,Rural,Heavy,Flat,Cloudy,9.122372772003205,High,1660.9688618117202,57,34.49162739896883,9.950530464427958
116.03622175419784,40.13955714260243,357.49125841779005,Sport,Highway,3,Descending,Rainy,-0.6193994842334796,Low,1902.975552567654,68,48.231084373631816,13.25818294678919
68.54390207554964,57.32742987484956,392.0015776996007,Sport,Rural,Medium,Descending,Cloudy,35.30735759408959,Medium,1731.195852728299,27,32.097548845503354,9.1813621321307
103.61178933472614,91.82648636811356,304.64043585791546,3,Rural,Heavy,Descending,Rainy,34.83042228982785,Low,2319.452469219727,43,40.79869246440333,11.864988991772847
16.73402834461922,31.967812491804672,334.2611370461473,Sport,Rural,Heavy,Descending,3,22.68563141056877,High,2435.685019246658,57,45.09843855655337,8.588297837978482
68.30477557553132,86.07789356667895,302.2807660687623,Sport,Highway,3,Flat,3,-2.213583490713868,Medium,1291.1022531538763,51,35.76841046002035,9.422372666841122
104.15755520770834,43.30422469641203,327.225181509797,Sport,3,3,Ascending,Cloudy,31.180033332479475,High,2109.584821999945,38,33.02615563459669,11.270634667769764
69.97269087358777,84.68689355432784,386.2006472268588,Sport,3,3,Descending,Cloudy,-2.219513731778959,Low,1348.5553143734523,26,0.996540520769501,5.561955476096836
86.16170137524018,93.62169580812308,303.6609715842201,Normal,Highway,Medium,Flat,Rainy,-0.2110449306590691,Low,2367.341700117935,28,25.992565542769604,8.066496223182751
44.64522813746488,54.19950975954562,343.6147099915745,3,3,Medium,Flat,4,9.638337668992156,Medium,1384.7281064787733,36,23.514366756448865,8.176244836554657
11.093942044447992,49.20405232844247,311.7567070473228,Normal,Rural,Heavy,Descending,Rainy,14.41616429495021,Medium,2488.964571113702,30,26.183010790052776,6.227161420963652
54.94803541524857,84.17770551770414,341.6840659260368,3,Rural,3,Flat,3,10.925003052189362,Low,1756.075275514604,26,21.68077147301357,6.846979239349909
47.3375269006629,62.35863059035152,383.8851584264377,3,3,Heavy,Ascending,4,2.4353401440263776,High,1696.51794744598,47,45.33721998303409,9.176842587738772
104.04722188547368,74.75592387705576,362.3071033402519,3,3,Medium,Descending,Rainy,0.0458372956798367,Low,1962.1646296676704,36,44.4626014687223,10.329985132723804
29.27943628229667,69.82633895689436,373.67563453314233,3,3,Heavy,Descending,Cloudy,33.673685201698746,Medium,1712.6633674400468,32,6.372357912652142,5.6850197311955535
116.00810730421296,32.231107651583706,334.9104115449581,Normal,Rural,Heavy,Ascending,3,11.343155167836764,Medium,1505.1016886827406,32,26.69135074526164,11.713460050893485
114.97657437653952,87.58322882316493,394.43976950101415,3,Rural,3,Ascending,3,4.836972015017885,Medium,2017.8869974524928,64,47.981993291538,12.689668960897588
29.71579716857264,35.6620089130509,370.9262093779501,Sport,Highway,Heavy,Flat,Cloudy,16.914611048051896,Medium,2146.8726781280884,42,29.97334136756037,7.875122662097726
41.76623465727846,94.58257152566246,342.1798819284531,Sport,Highway,3,Flat,Rainy,-3.3429469757921715,Low,2428.918086763388,38,40.10325416343379,7.260980977877213
107.4666889048662,40.045703313771824,342.6464800227055,3,Rural,Heavy,Ascending,Cloudy,22.012653204951267,High,1731.8541898527806,22,18.73066510206377,11.852794057912696
115.9946665075329,78.71047786189935,391.8684177943297,Sport,Rural,Heavy,Ascending,Rainy,6.182031408231914,High,2117.5048161893733,41,18.924724877078503,10.967502864292612
53.21269234032528,42.772431479487366,357.6404693435392,Sport,Highway,Medium,Descending,3,21.9188386359096,Medium,2283.684571504515,19,16.351795439346667,6.833848262803517
38.51964547690774,45.42283268694911,370.63792099030417,3,Highway,Medium,Flat,Cloudy,22.635632400064104,Medium,2280.7989606284546,30,1.190088684975391,5.54651366713466
63.13128159018505,44.800148222584426,341.7035224513171,3,Rural,Heavy,Flat,3,31.41508861113908,Low,1244.5511801537227,46,46.25009546153064,10.826423601584224
82.53230476388818,79.83138032208666,322.36927647647144,3,3,Heavy,Descending,3,5.345714002426325,Medium,1662.4130160418422,14,17.547120784154817,9.185921946638045
32.81694184499757,64.54520943755145,372.35592919944185,Normal,Rural,3,Ascending,4,15.855908737867608,Medium,1217.4438669161589,32,18.417689022875265,6.314954707686146
88.37678095428873,90.63619646779978,360.7823772141388,3,3,Medium,Flat,Cloudy,38.28493021863044,Medium,1926.8038969433217,53,38.00141567891925,10.44597148883454
6.198882853756924,44.58981753632359,350.1342880424779,3,Rural,Medium,Flat,3,27.720617983807905,High,2324.6175539305405,29,26.391966820827463,6.7286683170573145
5.915339131729973,75.35940176453954,362.4020939994464,Normal,Highway,Heavy,Ascending,Rainy,38.89047136079013,Low,2259.393443599839,33,18.165903536404123,4.564270953214955
46.35452461746543,80.23588797304885,320.82855860642337,Sport,Highway,3,Descending,Cloudy,36.73145708846968,Low,2254.6244445182347,46,44.19250975436295,8.64359016132073
42.41678304728647,32.11856904239666,379.3938706531956,Normal,Highway,Medium,Descending,Rainy,22.48368685628944,Medium,1657.3867971887316,39,41.286422753346365,8.64700655656414
37.87598584405827,52.04714858558489,394.81628050203057,Sport,Rural,Heavy,Ascending,Rainy,6.8768660146964535,High,1260.2285512669223,55,48.842398421156055,9.496010195074216
58.9223715202692,58.62539954803289,389.1103144167703,Normal,Rural,Heavy,Flat,Rainy,29.06158704980875,Low,1424.1430381498562,26,32.08697963462872,8.824683474023203
38.48802987738855,48.45499119154994,332.1435745307017,3,Rural,Heavy,Ascending,Cloudy,26.415366061553176,Medium,2071.898766710627,50,34.5358208901331,9.326899501462403
23.07095021617103,45.76900767753105,340.6005773282076,Normal,3,Heavy,Descending,Rainy,21.500055416082898,Low,1373.9956328071576,13,16.29252621774601,5.9605200424156894
37.13634589063211,74.91359151981135,380.84022997975615,3,Rural,Heavy,Flat,Cloudy,26.402315282108543,High,1362.9268780798457,22,5.069041423810665,5.942315175898884
116.9885127372282,37.269311812759085,359.5117130824604,Sport,3,Medium,Descending,4,22.61138865453629,Medium,1659.7778108465427,26,5.385245061817967,11.338084486114012
49.33361003938183,76.75125962009031,354.7914443676649,3,3,Medium,Ascending,Rainy,18.37205603827809,High,1322.8952763084033,27,32.3324290491401,8.092729946414835
53.36553322300029,94.80353571125843,392.6641967533445,Normal,3,3,Descending,Cloudy,13.717996675750442,Medium,1628.719384788663,5,5.752254684487068,5.230958681725675
69.1853987941368,65.21580169422009,353.60249609770506,Normal,Highway,Heavy,Flat,Rainy,-2.9881231440151783,High,2460.6004498422158,55,45.34066563119307,10.861894347941895
118.0008922097072,68.91473893915793,351.493867958731,Sport,3,3,Ascending,3,33.95595635964315,High,1225.936441420194,37,35.22304584085514,11.27387994892225
28.99215317229156,25.514616169927127,304.20185912663595,3,3,Heavy,Ascending,Rainy,33.94932621698856,High,2279.7056493838745,29,11.387716324539603,5.424913369680641
81.75385326389205,89.15815228942625,306.94169585901375,Sport,Highway,Heavy,Ascending,3,21.732129398601497,High,2491.708161918683,14,14.03266188506906,7.745559279331303
85.9181632250069,42.835822975989245,300.742030788065,3,3,Heavy,Flat,3,7.054793732116934,Medium,1767.3268563529523,47,35.527688499166224,10.754838794454573
72.87893001516791,69.20409324228518,391.3244225783634,3,Rural,3,Flat,Rainy,-3.73410301824984,Medium,2425.9719793659638,35,41.22358475929328,10.453825439796818
10.629400756397288,98.3289735795842,340.8386660017701,Sport,Rural,Heavy,Ascending,Rainy,-4.93570381248616,High,1539.4883290205717,45,41.98755636534604,5.5237491647842125
81.22467309930917,67.64020804582462,346.8561376133413,Sport,Highway,3,Ascending,3,-1.7191674624857516,Medium,2476.9864916239803,35,30.09125589034819,10.25237162395436
7.691365324341057,77.9767589971502,384.5386947592462,3,Highway,Medium,Ascending,4,11.194884685802425,Low,2320.0167042261382,23,7.846076115703038,5.0856252665090524
71.53711794598763,55.62556945790015,360.9246310375778,Sport,3,Heavy,Ascending,Cloudy,3.477817569868499,High,2350.1068410557245,60,40.93613911748043,10.615068335474287
88.74974126660912,24.82926748120459,360.9501596390581,3,3,3,Ascending,Rainy,6.927613853688559,Medium,1369.5178664592188,42,39.60301207890559,11.57710946352748
25.31638687439405,83.80794795918308,329.6534429354812,Sport,3,Medium,Descending,3,26.48471697872194,Low,2331.0811431990687,54,41.78434353974524,5.699418844226767
100.99464090513288,22.799907301118854,383.390837392452,Sport,Highway,Heavy,Ascending,Cloudy,38.16173984616209,Medium,2424.369887871948,8,7.967422646866886,9.456787924643953
3.642456663960512,76.05262631102832,316.58299760394937,Sport,3,Medium,Ascending,Rainy,4.304912935901463,High,2264.762372829994,34,34.2494515338403,5.546680910409233
101.25754363899674,21.833725851970957,305.3149592172948,Normal,Rural,Heavy,Ascending,Cloudy,15.953977036142028,High,1318.7732302212137,60,48.016172279072,12.915535979909434
55.23948607713181,88.98441892613364,319.1603357518532,Sport,Rural,3,Ascending,3,39.61657306747346,Medium,1310.2096221271163,19,12.877473148853252,7.338680893979098
26.11055279179734,32.61088286663845,326.77372187745647,Normal,3,Heavy,Flat,Rainy,36.92534792053805,Low,1664.8877917145603,38,35.86472853311604,8.161699509795586
16.05337739927616,61.14171963540409,328.23110578542065,3,Highway,Heavy,Flat,4,10.854233636315405,High,2116.403367501518,13,13.019979829887932,5.657725696194067
114.3968601098847,67.77205635865178,367.0513598618768,3,Rural,3,Descending,Cloudy,9.386007105913745,Medium,1216.1886766173157,25,15.42411079653304,9.725904389464366
8.719870509738804,56.603632589872966,321.7824587328644,Sport,Highway,3,Flat,Rainy,5.89767881517616,Low,2435.8394700560493,23,24.31487699621012,6.508000900493166
23.89121039231108,47.261079147910976,367.66583044949846,Normal,Rural,3,Flat,Cloudy,1.9931282423090015,High,1883.0840459474637,54,44.75820677513764,7.493733419663163
41.73868169196552,57.42514369447774,309.11321732338,3,3,Heavy,Ascending,Cloudy,15.702343560795024,Low,1665.884175488628,17,2.0292244095988066,5.946752763686611
74.42818187533446,44.913260310492696,314.7202461097909,Normal,3,Medium,Ascending,Rainy,10.35042310330364,Medium,1929.5976079477084,48,49.483101409691336,9.48061890330403
65.3761302331318,55.04978776646905,350.8821448490995,Normal,Highway,3,Ascending,Rainy,28.517691724167776,Low,2130.5220556759577,32,38.626649765517286,8.862368494506928
15.077219089477678,48.71303927984245,392.18958025766426,3,3,Medium,Descending,Rainy,5.658992672373,High,1555.2628140522802,34,18.0529669856132,6.65179470328379
34.76735804858576,65.29638588057162,385.9567588811114,Normal,Highway,3,Flat,3,28.13495075590221,Low,1578.460741396222,30,17.772594160423324,5.189553090217416
28.65021253032289,39.033932979598674,396.8753442442803,Normal,Highway,3,Ascending,Rainy,7.966596369188847,Medium,1808.629904886058,42,24.200763682548832,8.498330322568714
25.625142538840965,99.092524393121,365.0479065278171,3,Rural,Heavy,Descending,Cloudy,21.672795309140163,High,2070.909944528244,52,43.78637945033221,8.198939214586208
49.337320377598445,60.06959627057324,367.5814866416092,Sport,Rural,3,Descending,Rainy,23.729354337762903,Low,2118.281435398333,3,0.9940753078474348,7.248563487615093
84.48377431099883,35.532966193160775,362.5022998931492,Sport,3,Medium,Ascending,3,25.230164147514976,Low,1621.2736312507325,47,27.457657569523928,9.751555624201254
26.094351866068312,58.1653399653818,362.2818922858197,Normal,Highway,Heavy,Descending,3,2.890254371676778,Low,1619.2390272826608,13,2.8987136120804458,1.8814256701128345
44.00146556435777,89.31321036198594,314.71203450675847,Sport,Rural,3,Descending,Rainy,7.722011637476244,Medium,1833.2413700250029,30,5.868477292395327,6.847626870946422
46.91009122093947,21.74454344995165,354.3738956163929,3,3,Medium,Flat,Cloudy,6.075205843235494,Medium,1904.498210779249,39,34.564226633838004,8.929558611222596
117.17478353224922,74.36432952858311,338.6067933451726,3,3,Heavy,Ascending,3,20.92721849569661,High,2044.2383754210528,11,11.792013369078838,10.643615233489577
114.55996282548828,63.83742374351424,344.2537215777293,3,Rural,Medium,Ascending,Cloudy,-1.591411897788491,Low,2003.0225862098591,16,2.1755807817800763,9.827765949264952
96.01650993024911,33.564639549610845,352.36005730592376,Normal,3,Heavy,Ascending,4,18.321540248238254,High,1684.2732492086968,26,8.295440275700807,11.162632310306396
28.99907049830222,85.39811514439366,312.8396171802252,3,Rural,Heavy,Ascending,3,-1.0639824960631188,High,1585.9528273464482,31,10.51104037058885,5.5288313289089
8.164477691000362,49.51076978992045,335.948773385212,Normal,Highway,Heavy,Flat,4,10.16751954699012,High,1600.2975484706649,41,38.51212158594358,7.051070898314563
38.02849652647497,43.5041623052406,306.3449560876604,Normal,3,3,Ascending,3,25.901774182800192,Medium,2039.021375014516,49,31.28371416002974,9.47421639367799
32.0153459320597,86.25001534855208,397.9668130422399,3,Highway,Heavy,Flat,Cloudy,13.565382475529592,High,1763.0918206957554,50,36.78268823271664,7.477434156350492
60.711096017567264,71.08200369533317,311.8528028820126,3,Rural,3,Flat,4,7.615382772200251,High,1374.654170985768,36,18.55413175207441,7.772563100347942
93.32734920813516,91.86072669398597,325.85247385449543,Normal,Highway,3,Flat,Cloudy,22.71357291545655,Medium,1207.6999768641283,14,5.7453254412385855,7.653543310819683
102.99875266546296,70.39069629369595,389.1292926703397,3,Rural,3,Ascending,3,28.312110061695023,Low,1238.5805732853678,42,40.2839761618844,12.420288572895831
101.38369024926102,79.26541263456923,348.27100462391417,Sport,3,3,Ascending,Cloudy,6.456322064766832,High,2327.771251228779,22,7.106301248894251,9.249822331509266
43.161067346768135,86.91567170076902,313.563720152063,Normal,3,Heavy,Flat,4,8.472995549314476,High,1795.1753747946132,22,19.19582016735532,6.326759313786533
82.46812121528195,24.37917087279495,338.42305380393486,Normal,3,3,Flat,Rainy,23.813226262798874,Low,2054.655365191001,11,13.187684258978624,8.380679275550854
37.54010370290641,82.08391670955042,311.5867994191386,3,Highway,Medium,Ascending,Rainy,38.435046708126336,High,2407.748744967482,42,14.897089198436918,6.492314603588181
7.308665188221926,69.09651854796614,320.0215997084502,3,Highway,Medium,Descending,3,4.624219150139904,Medium,1364.16381029926,43,30.13264742067997,5.703713073893876
84.18783187235307,25.560623721215457,305.2029846949845,Normal,Highway,Heavy,Ascending,Rainy,24.44114360700443,Low,1781.9006639969166,17,8.301172402570309,9.469598517215138
1.1793063083745414,60.686233749497205,343.82274945491,Normal,Rural,3,Flat,3,35.796542848077465,Medium,1900.7876159422424,46,22.34910712455275,4.527049732499438
49.10191049501863,26.59664623871631,380.663612172526,Normal,3,Medium,Flat,Cloudy,15.788504426996258,Low,2293.9953794039093,38,31.970550702140308,8.849845269159129
39.525512316249085,78.8757761378578,358.5969178699896,3,Highway,Medium,Flat,Cloudy,9.257990192289608,Medium,2491.833952008117,58,43.45876853142018,8.122647892394058
83.20530462226229,63.720137111830645,360.6345305484612,Normal,Rural,3,Flat,4,25.009197934294363,Medium,2125.1820326551715,40,18.62425323345254,9.90178151343965
91.94945673124548,96.2858829929838,320.05840300832403,Sport,Highway,3,Ascending,4,-3.585568708364619,Medium,2034.3843338916215,41,16.002719895193025,8.941840214220619
36.49135631655406,34.65082972574159,334.3893843252366,Sport,Rural,Heavy,Ascending,Rainy,11.20722477400183,Medium,2396.4062881860627,27,18.45557652720544,6.389050976773505
97.39524173338242,68.48267620163028,384.5242103840832,3,3,Medium,Flat,Cloudy,6.608831206770111,High,2288.5951868351467,22,25.08977381747829,9.034004729327073
35.27001126059205,36.92657076563931,308.78561843265146,Normal,Highway,Heavy,Ascending,4,5.107976625029259,Low,2324.557413907947,42,15.72342022840328,7.075717633826169
53.55916319838735,69.12519877819187,385.7930653668534,Normal,3,Medium,Ascending,Rainy,3.0891668587133463,High,1203.5174420714775,30,12.597558045350556,6.750462613207938
87.24222324169607,77.81197618886851,348.36900262647856,Sport,Highway,3,Flat,3,28.167848571367927,High,1868.761718997472,26,18.827624297380723,9.146588221428646
83.15042750697462,77.7843463463631,383.7147431325117,Normal,Rural,Medium,Flat,4,37.9794907896684,High,2217.547137600918,42,38.913680313531735,10.381006995842268
118.484216677464,85.20591925460879,331.80064193944,3,3,Medium,Ascending,4,12.314679039487428,Medium,1435.8942592184094,19,12.71545787115127,11.336903129982234
27.019322905911825,88.28401823666533,333.88429515830205,3,Highway,Medium,Descending,Rainy,-2.790351189138156,High,2176.887979083973,64,42.2470186879016,8.303168237144014
79.47814962474989,26.181738101374165,375.1604868323143,3,Highway,3,Flat,4,27.351031615266,Low,1211.9081971480934,14,14.326816416897604,9.847680115079111
73.16182899309328,47.46137256579232,378.499617339222,Normal,3,3,Ascending,Rainy,19.21919505086153,Low,1947.7166984621672,50,30.19353715470943,9.45304689516393
109.8118145388036,74.96980162878445,322.9644677990147,Normal,Rural,Medium,Flat,4,27.564007623061364,High,2306.7265559913435,47,48.55171648504563,12.011681220085547
18.763456997385006,59.88690299129697,397.28713248219054,Sport,3,Medium,Flat,Cloudy,24.15568738895079,High,1760.7528656929503,38,47.5944637005645,8.650225347461587
90.21577963043195,35.25407574038332,308.4490104244829,Sport,Highway,3,Descending,Cloudy,35.74461914335645,Low,2161.2882860307623,17,21.788186628761,9.456417754281157
68.1922339522522,64.21676561333584,306.8502963102131,3,3,3,Descending,Cloudy,1.319808672711284,Medium,1889.5182708841303,9,3.4690368880286897,8.483064018719952
32.95990437454865,52.594852221291504,359.5504215286103,Normal,3,3,Flat,4,2.6122830366883694,Medium,2041.4782719463697,53,45.141172847637904,8.643405960953286
